f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
938.0 	 0.004787487906998857 	 73.30665445071526 	 0.008639899188042739 	 75.06044853307918
939.0 	 0.00482274284077889 	 73.18008238810265 	 0.008752818426869905 	 74.86055382716908
940.0 	 0.004858453214066266 	 73.05178897757914 	 0.008868481773381391 	 74.65560554664951
941.0 	 0.0048946273974727885 	 72.92173995837311 	 0.008986985912293834 	 74.44541468722966
942.0 	 0.004931273950712024 	 72.78990019243368 	 0.009108431855100475 	 74.22978299764736
943.0 	 0.004968401627281965 	 72.6562336375597 	 0.009232925165005658 	 74.00850242780173
944.0 	 0.005006019379252025 	 72.52070331959776 	 0.009360576194179189 	 73.78135453865053
945.0 	 0.005044136362154454 	 72.38327130367539 	 0.009491500333903028 	 73.5481098709273
946.0 	 0.0050827619399803165 	 72.24389866443319 	 0.009625818278179684 	 73.30852726949223
947.0 	 0.005121905690279673 	 72.10254545521977 	 0.0097636563013583 	 73.06235315987254
948.0 	 0.005161577409365458 	 71.95917067621023 	 0.00990514655031163 	 72.80932077326776
949.0 	 0.005201787117619964 	 71.8137322414099 	 0.010050427351659523 	 72.54914931599622
950.0 	 0.005242545064902665 	 71.66618694450149 	 0.010199643534481832 	 72.28154307903463
951.0 	 0.005283861736057478 	 71.51649042349406 	 0.010352946768889072 	 72.00619048295802
952.0 	 0.0053257478565172395 	 71.36459712412956 	 0.01051049592072044 	 71.7227630532163
953.0 	 0.005368214398002337 	 71.2104602620025 	 0.010672457422507747 	 71.43091432029256
954.0 	 0.005411272584310156 	 71.05403178334572 	 0.010839005660676745 	 71.13027863886772
955.0 	 0.005454933897191035 	 70.89526232443451 	 0.011010323378742533 	 70.82046991967901
956.0 	 0.005499210082305802 	 70.73410116955955 	 0.01118660209598586 	 70.50108026729583
957.0 	 0.005544113155259019 	 70.570496207518 	 0.011368042540758964 	 70.17167851655805
958.0 	 0.005589655407701273 	 70.40439388656998 	 0.01155485509714956 	 69.83180865992485
959.0 	 0.00563584941349267 	 70.23573916780688 	 0.011747260263211424 	 69.480988157481
