t,u_1,u_2
+77.422500E-03,-3.092626626E+00,-3.064392644E+00
+77.425000E-03,-3.092189192E+00,-3.063333000E+00
+77.427500E-03,-3.093419564E+00,-3.063800857E+00
+77.430000E-03,-3.092364287E+00,-3.063598693E+00
+77.432500E-03,-3.093080932E+00,-3.063279172E+00
+77.435000E-03,-3.092489662E+00,-3.063644208E+00
+77.437500E-03,-3.092187306E+00,-3.063412281E+00
+77.440000E-03,-3.091688753E+00,-3.064181470E+00
+77.442500E-03,-3.092484043E+00,-3.063465235E+00
+77.445000E-03,-3.092792960E+00,-3.063589858E+00
+77.447500E-03,-3.091822105E+00,-3.063778888E+00
+77.450000E-03,-3.092857381E+00,-3.063761738E+00
+77.452500E-03,-3.092202794E+00,-3.063451230E+00
+77.455000E-03,-3.093151595E+00,-3.063286262E+00
+77.457500E-03,-3.093235542E+00,-3.063551786E+00
+77.460000E-03,-3.092484360E+00,-3.063387693E+00
+77.462500E-03,-3.093909966E+00,-3.063683322E+00
+77.465000E-03,-3.092146038E+00,-3.063458319E+00
+77.467500E-03,-3.092730275E+00,-3.064127290E+00
+77.470000E-03,-3.092123821E+00,-3.063575330E+00
+77.472500E-03,-3.092069922E+00,-3.063551083E+00
+77.475000E-03,-3.092189998E+00,-3.063957164E+00
+77.477500E-03,-3.092307529E+00,-3.063474250E+00
+77.480000E-03,-3.092364287E+00,-3.063606134E+00
+77.482500E-03,-3.092082084E+00,-3.063924951E+00
+77.485000E-03,-3.092830044E+00,-3.063029575E+00
+77.487500E-03,-3.092400899E+00,-3.063800857E+00
+77.490000E-03,-3.092102868E+00,-3.064035409E+00
+77.492500E-03,-3.090872670E+00,-3.063389104E+00
+77.495000E-03,-3.093091468E+00,-3.064120558E+00
+77.497500E-03,-3.092364287E+00,-3.064158972E+00
+77.500000E-03,-3.092188728E+00,-3.063606488E+00
+77.502500E-03,-3.092871941E+00,-3.064292093E+00
+77.505000E-03,-3.092371803E+00,-3.064049394E+00
+77.507500E-03,-3.092173696E+00,-3.064267306E+00
+77.510000E-03,-3.092632747E+00,-3.064298639E+00
+77.512500E-03,-3.092820450E+00,-3.063528778E+00
+77.515000E-03,-3.091689553E+00,-3.063856626E+00
+77.517500E-03,-3.092603001E+00,-3.064338651E+00
+77.520000E-03,-3.091673070E+00,-3.063637824E+00
+77.522500E-03,-3.092561594E+00,-3.064252081E+00
+77.525000E-03,-3.092997292E+00,-3.064113129E+00
+77.527500E-03,-3.093875238E+00,-3.065358646E+00
+77.530000E-03,-3.092654020E+00,-3.064679936E+00
+77.532500E-03,-3.092406014E+00,-3.063309081E+00
+77.535000E-03,-3.092482754E+00,-3.064088691E+00
+77.537500E-03,-3.093948010E+00,-3.063916976E+00
+77.540000E-03,-3.092328302E+00,-3.064556743E+00
+77.542500E-03,-3.091743735E+00,-3.064658538E+00
+77.545000E-03,-3.092891926E+00,-3.064190305E+00
+77.547500E-03,-3.092878179E+00,-3.064190305E+00
+77.550000E-03,-3.093735498E+00,-3.064190305E+00
+77.552500E-03,-3.092477012E+00,-3.063745975E+00
+77.555000E-03,-3.092384418E+00,-3.063310334E+00
+77.557500E-03,-3.091667317E+00,-3.065046189E+00
+77.560000E-03,-3.092420894E+00,-3.064969199E+00
+77.562500E-03,-3.092892088E+00,-3.064384668E+00
+77.565000E-03,-3.093455554E+00,-3.064190305E+00
+77.567500E-03,-3.091619700E+00,-3.064285757E+00
+77.570000E-03,-3.091844010E+00,-3.064470165E+00
+77.572500E-03,-3.092857566E+00,-3.064860877E+00
+77.575000E-03,-3.092786724E+00,-3.064463279E+00
+77.577500E-03,-3.094585932E+00,-3.063435320E+00
+77.580000E-03,-3.094026715E+00,-3.064213490E+00
+77.582500E-03,-3.092082062E+00,-3.064439370E+00
+77.585000E-03,-3.093419564E+00,-3.064532293E+00
+77.587500E-03,-3.092962441E+00,-3.064073652E+00
+77.590000E-03,-3.092576162E+00,-3.064539900E+00
+77.592500E-03,-3.092815687E+00,-3.063816617E+00
+77.595000E-03,-3.095483497E+00,-3.063683114E+00
+77.597500E-03,-3.091618723E+00,-3.064681372E+00
+77.600000E-03,-3.092469157E+00,-3.064579752E+00
+77.602500E-03,-3.093756101E+00,-3.064837333E+00
+77.605000E-03,-3.092947219E+00,-3.063879658E+00
+77.607500E-03,-3.093755770E+00,-3.064898551E+00
+77.610000E-03,-3.093102157E+00,-3.064594965E+00
+77.612500E-03,-3.092047539E+00,-3.065515521E+00
+77.615000E-03,-3.091863800E+00,-3.064409857E+00
+77.617500E-03,-3.092293110E+00,-3.064774475E+00
+77.620000E-03,-3.092138501E+00,-3.064058076E+00
+77.622500E-03,-3.092835313E+00,-3.065358646E+00
+77.625000E-03,-3.092540498E+00,-3.065163007E+00
+77.627500E-03,-3.093595443E+00,-3.064805448E+00
+77.630000E-03,-3.091630641E+00,-3.064306222E+00
+77.632500E-03,-3.092371654E+00,-3.065038015E+00
+77.635000E-03,-3.093531961E+00,-3.064065865E+00
+77.637500E-03,-3.092891926E+00,-3.065396856E+00
+77.640000E-03,-3.091894259E+00,-3.064547860E+00
+77.642500E-03,-3.092787229E+00,-3.063768413E+00
+77.645000E-03,-3.092801965E+00,-3.064167674E+00
+77.647500E-03,-3.092758923E+00,-3.064337557E+00
+77.650000E-03,-3.092857083E+00,-3.064345530E+00
+77.652500E-03,-3.093080542E+00,-3.064915230E+00
+77.655000E-03,-3.092659098E+00,-3.064579752E+00
+77.657500E-03,-3.092595781E+00,-3.065133136E+00
+77.660000E-03,-3.092398628E+00,-3.064736455E+00
+77.662500E-03,-3.094688736E+00,-3.064852180E+00
+77.665000E-03,-3.093491587E+00,-3.065015192E+00
+77.667500E-03,-3.092842512E+00,-3.064330320E+00
+77.670000E-03,-3.093643685E+00,-3.065211027E+00
+77.672500E-03,-3.092946867E+00,-3.065156319E+00
+77.675000E-03,-3.093279531E+00,-3.064189377E+00
+77.677500E-03,-3.091976514E+00,-3.065343626E+00
+77.680000E-03,-3.092442178E+00,-3.064658570E+00
+77.682500E-03,-3.093306665E+00,-3.064447526E+00
+77.685000E-03,-3.093595443E+00,-3.065069897E+00
+77.687500E-03,-3.092014042E+00,-3.064191608E+00
+77.690000E-03,-3.093039832E+00,-3.064570845E+00
+77.692500E-03,-3.093419564E+00,-3.064641877E+00
+77.695000E-03,-3.092320054E+00,-3.065451927E+00
+77.697500E-03,-3.092960591E+00,-3.064742200E+00
+77.700000E-03,-3.092434133E+00,-3.065241252E+00
+77.702500E-03,-3.092687230E+00,-3.063856688E+00
+77.705000E-03,-3.092301478E+00,-3.065196388E+00
+77.707500E-03,-3.091758924E+00,-3.064557134E+00
+77.710000E-03,-3.092462949E+00,-3.064945458E+00
+77.712500E-03,-3.093489238E+00,-3.065359583E+00
+77.715000E-03,-3.094044678E+00,-3.064774475E+00
+77.717500E-03,-3.092288087E+00,-3.064595517E+00
+77.720000E-03,-3.092882855E+00,-3.064759085E+00
+77.722500E-03,-3.092517025E+00,-3.064672843E+00
+77.725000E-03,-3.092011680E+00,-3.064034902E+00
+77.727500E-03,-3.092560932E+00,-3.064339047E+00
+77.730000E-03,-3.093678335E+00,-3.064774475E+00
+77.732500E-03,-3.092785547E+00,-3.064579752E+00
+77.735000E-03,-3.093195630E+00,-3.063846460E+00
+77.737500E-03,-3.092540167E+00,-3.064074979E+00
+77.740000E-03,-3.092788102E+00,-3.064634652E+00
+77.742500E-03,-3.092482350E+00,-3.064665997E+00
+77.745000E-03,-3.092168838E+00,-3.065171145E+00
+77.747500E-03,-3.093953212E+00,-3.064975854E+00
+77.750000E-03,-3.093065413E+00,-3.065163544E+00
+77.752500E-03,-3.092144316E+00,-3.064455886E+00
+77.755000E-03,-3.092229421E+00,-3.064836598E+00
+77.757500E-03,-3.092617040E+00,-3.064604256E+00
+77.760000E-03,-3.093390395E+00,-3.065185772E+00
+77.762500E-03,-3.091908201E+00,-3.064890930E+00
+77.765000E-03,-3.092511340E+00,-3.064969199E+00
+77.767500E-03,-3.093293960E+00,-3.065391132E+00
+77.770000E-03,-3.092413362E+00,-3.064330696E+00
+77.772500E-03,-3.092638831E+00,-3.065125929E+00
+77.775000E-03,-3.092682074E+00,-3.065359598E+00
+77.777500E-03,-3.093158918E+00,-3.065755121E+00
+77.780000E-03,-3.093628897E+00,-3.064758707E+00
+77.782500E-03,-3.093132500E+00,-3.064984586E+00
+77.785000E-03,-3.092941689E+00,-3.065506827E+00
+77.787500E-03,-3.092857267E+00,-3.065086224E+00
+77.790000E-03,-3.092596966E+00,-3.065032084E+00
+77.792500E-03,-3.092336665E+00,-3.064829189E+00
+77.795000E-03,-3.091724605E+00,-3.064260979E+00
+77.797500E-03,-3.092350563E+00,-3.065358646E+00
+77.800000E-03,-3.092716911E+00,-3.065437110E+00
+77.802500E-03,-3.092278653E+00,-3.064649661E+00
+77.805000E-03,-3.092175031E+00,-3.065055453E+00
+77.807500E-03,-3.092131953E+00,-3.064774475E+00
+77.810000E-03,-3.093607432E+00,-3.065101227E+00
+77.812500E-03,-3.092539993E+00,-3.064384836E+00
+77.815000E-03,-3.093335663E+00,-3.065358646E+00
+77.817500E-03,-3.093123913E+00,-3.065863966E+00
+77.820000E-03,-3.092455919E+00,-3.064681201E+00
+77.822500E-03,-3.092960537E+00,-3.064985355E+00
+77.825000E-03,-3.092644476E+00,-3.064814577E+00
+77.827500E-03,-3.093595443E+00,-3.065147959E+00
+77.830000E-03,-3.093800683E+00,-3.064626099E+00
+77.832500E-03,-3.093808243E+00,-3.065585105E+00
+77.835000E-03,-3.092462954E+00,-3.065638855E+00
+77.837500E-03,-3.092928499E+00,-3.065553370E+00
+77.840000E-03,-3.092709710E+00,-3.065560385E+00
+77.842500E-03,-3.091508444E+00,-3.065569141E+00
+77.845000E-03,-3.092447660E+00,-3.065194691E+00
+77.847500E-03,-3.091760313E+00,-3.064922659E+00
+77.850000E-03,-3.093559917E+00,-3.064969199E+00
+77.852500E-03,-3.093228387E+00,-3.065507413E+00
+77.855000E-03,-3.092138986E+00,-3.065498653E+00
+77.857500E-03,-3.092097653E+00,-3.065405769E+00
+77.860000E-03,-3.091343309E+00,-3.065560964E+00
+77.862500E-03,-3.093102805E+00,-3.064773503E+00
+77.865000E-03,-3.094087026E+00,-3.064899293E+00
+77.867500E-03,-3.092702680E+00,-3.065538571E+00
+77.870000E-03,-3.094186046E+00,-3.065950021E+00
+77.872500E-03,-3.092556527E+00,-3.065685392E+00
+77.875000E-03,-3.091134718E+00,-3.065164118E+00
+77.877500E-03,-3.091856520E+00,-3.065522409E+00
+77.880000E-03,-3.093060240E+00,-3.064712359E+00
+77.882500E-03,-3.092815068E+00,-3.065545190E+00
+77.885000E-03,-3.093287486E+00,-3.065109791E+00
+77.887500E-03,-3.091065078E+00,-3.066409567E+00
+77.890000E-03,-3.092827017E+00,-3.065382601E+00
+77.892500E-03,-3.093842559E+00,-3.066114370E+00
+77.895000E-03,-3.092482822E+00,-3.065412973E+00
+77.897500E-03,-3.094144541E+00,-3.065296923E+00
+77.900000E-03,-3.092645517E+00,-3.065321076E+00
+77.902500E-03,-3.092188408E+00,-3.065459510E+00
+77.905000E-03,-3.092293048E+00,-3.066153315E+00
+77.907500E-03,-3.093229792E+00,-3.064851381E+00
+77.910000E-03,-3.092498133E+00,-3.066044467E+00
+77.912500E-03,-3.092608562E+00,-3.065747109E+00
+77.915000E-03,-3.092173092E+00,-3.065318716E+00
+77.917500E-03,-3.093045987E+00,-3.065413366E+00
+77.920000E-03,-3.093264968E+00,-3.066285136E+00
+77.922500E-03,-3.092202122E+00,-3.065748094E+00
+77.925000E-03,-3.092152518E+00,-3.065592117E+00
+77.927500E-03,-3.092341753E+00,-3.065608288E+00
+77.930000E-03,-3.092435532E+00,-3.065264981E+00
+77.932500E-03,-3.093193723E+00,-3.066075031E+00
+77.935000E-03,-3.092273367E+00,-3.065942817E+00
+77.937500E-03,-3.092188229E+00,-3.065360033E+00
+77.940000E-03,-3.092744008E+00,-3.065880902E+00
+77.942500E-03,-3.091301438E+00,-3.066394378E+00
+77.945000E-03,-3.093342715E+00,-3.066121169E+00
+77.947500E-03,-3.093629722E+00,-3.066278139E+00
+77.950000E-03,-3.092295372E+00,-3.065087623E+00
+77.952500E-03,-3.091732918E+00,-3.065902878E+00
+77.955000E-03,-3.093553591E+00,-3.066216425E+00
+77.957500E-03,-3.092147636E+00,-3.066114970E+00
+77.960000E-03,-3.092883271E+00,-3.066075827E+00
+77.962500E-03,-3.092504451E+00,-3.065708551E+00
+77.965000E-03,-3.092983022E+00,-3.065016132E+00
+77.967500E-03,-3.092392789E+00,-3.065358646E+00
+77.970000E-03,-3.092299528E+00,-3.066316886E+00
+77.972500E-03,-3.091970498E+00,-3.066091007E+00
+77.975000E-03,-3.092398018E+00,-3.065475680E+00
+77.977500E-03,-3.091598537E+00,-3.065507437E+00
+77.980000E-03,-3.092358518E+00,-3.065102812E+00
+77.982500E-03,-3.092209694E+00,-3.065553370E+00
+77.985000E-03,-3.093858098E+00,-3.065576135E+00
+77.987500E-03,-3.092541072E+00,-3.065436135E+00
+77.990000E-03,-3.091525470E+00,-3.065568346E+00
+77.992500E-03,-3.092658133E+00,-3.065545983E+00
+77.995000E-03,-3.091597816E+00,-3.066534174E+00
+77.997500E-03,-3.092143655E+00,-3.066043470E+00
+78.000000E-03,-3.091485980E+00,-3.065553571E+00
+78.002500E-03,-3.092955969E+00,-3.065296737E+00
+78.005000E-03,-3.092236927E+00,-3.065872314E+00
+78.007500E-03,-3.092019928E+00,-3.066222615E+00
+78.010000E-03,-3.092471636E+00,-3.066051056E+00
+78.012500E-03,-3.092646241E+00,-3.066409549E+00
+78.015000E-03,-3.093010065E+00,-3.065187895E+00
+78.017500E-03,-3.091715044E+00,-3.065622864E+00
+78.020000E-03,-3.092196721E+00,-3.065163923E+00
+78.022500E-03,-3.092132674E+00,-3.065857341E+00
+78.025000E-03,-3.092327649E+00,-3.065279543E+00
+78.027500E-03,-3.092012529E+00,-3.065398603E+00
+78.030000E-03,-3.092525913E+00,-3.065405988E+00
+78.032500E-03,-3.092632722E+00,-3.066091415E+00
+78.035000E-03,-3.092631990E+00,-3.066099610E+00
+78.037500E-03,-3.091765564E+00,-3.066216242E+00
+78.040000E-03,-3.092695307E+00,-3.065839936E+00
+78.042500E-03,-3.091710199E+00,-3.065553370E+00
+78.045000E-03,-3.093622298E+00,-3.066137541E+00
+78.047500E-03,-3.093060953E+00,-3.065763265E+00
+78.050000E-03,-3.093597281E+00,-3.066489264E+00
+78.052500E-03,-3.093482696E+00,-3.066122574E+00
+78.055000E-03,-3.092851923E+00,-3.065942817E+00
+78.057500E-03,-3.093080770E+00,-3.066332264E+00
+78.060000E-03,-3.094310820E+00,-3.065936252E+00
+78.062500E-03,-3.092012160E+00,-3.066525763E+00
+78.065000E-03,-3.092196550E+00,-3.065451501E+00
+78.067500E-03,-3.092611441E+00,-3.066199648E+00
+78.070000E-03,-3.092723451E+00,-3.066129343E+00
+78.072500E-03,-3.091753521E+00,-3.065515448E+00
+78.075000E-03,-3.092716046E+00,-3.065747070E+00
+78.077500E-03,-3.090875235E+00,-3.065366640E+00
+78.080000E-03,-3.093285525E+00,-3.065428132E+00
+78.082500E-03,-3.091943103E+00,-3.066558759E+00
+78.085000E-03,-3.092848973E+00,-3.066270568E+00
+78.087500E-03,-3.092505362E+00,-3.065553370E+00
+78.090000E-03,-3.093074098E+00,-3.065506431E+00
+78.092500E-03,-3.092026785E+00,-3.065421780E+00
+78.095000E-03,-3.092688277E+00,-3.065912073E+00
+78.097500E-03,-3.091133132E+00,-3.065739481E+00
+78.100000E-03,-3.092576645E+00,-3.065787450E+00
+78.102500E-03,-3.092167675E+00,-3.065873953E+00
+78.105000E-03,-3.092721778E+00,-3.065468104E+00
+78.107500E-03,-3.092673462E+00,-3.065842386E+00
+78.110000E-03,-3.093081502E+00,-3.066878523E+00
+78.112500E-03,-3.092082507E+00,-3.065748094E+00
+78.115000E-03,-3.092729557E+00,-3.065872923E+00
+78.117500E-03,-3.092235040E+00,-3.065755469E+00
+78.120000E-03,-3.091880168E+00,-3.066082191E+00
+78.122500E-03,-3.092942668E+00,-3.065911454E+00
+78.125000E-03,-3.094121023E+00,-3.065747472E+00
+78.127500E-03,-3.093187777E+00,-3.066168489E+00
+78.130000E-03,-3.092476476E+00,-3.066295393E+00
+78.132500E-03,-3.092056988E+00,-3.066271820E+00
+78.135000E-03,-3.093600416E+00,-3.066386372E+00
+78.137500E-03,-3.092434076E+00,-3.064971276E+00
+78.140000E-03,-3.092826919E+00,-3.066308274E+00
+78.142500E-03,-3.092766419E+00,-3.065279717E+00
+78.145000E-03,-3.092208762E+00,-3.065693779E+00
+78.147500E-03,-3.092728800E+00,-3.066536651E+00
+78.150000E-03,-3.092926725E+00,-3.066097971E+00
+78.152500E-03,-3.092332877E+00,-3.066130586E+00
+78.155000E-03,-3.092468873E+00,-3.066184900E+00
+78.157500E-03,-3.091957001E+00,-3.065794201E+00
+78.160000E-03,-3.092172829E+00,-3.066044491E+00
+78.162500E-03,-3.093102415E+00,-3.065630006E+00
+78.165000E-03,-3.093378108E+00,-3.065685155E+00
+78.167500E-03,-3.093595443E+00,-3.065608102E+00
+78.170000E-03,-3.092294881E+00,-3.065842398E+00
+78.172500E-03,-3.091884571E+00,-3.066324685E+00
+78.175000E-03,-3.091659824E+00,-3.065670623E+00
+78.177500E-03,-3.092499660E+00,-3.066192483E+00
+78.180000E-03,-3.091921261E+00,-3.065654416E+00
+78.182500E-03,-3.092653109E+00,-3.066019657E+00
+78.185000E-03,-3.091978301E+00,-3.066137541E+00
+78.187500E-03,-3.093242546E+00,-3.066527618E+00
+78.190000E-03,-3.092216359E+00,-3.065748094E+00
+78.192500E-03,-3.092236894E+00,-3.066535408E+00
+78.195000E-03,-3.092180993E+00,-3.066145751E+00
+78.197500E-03,-3.092203049E+00,-3.066051020E+00
+78.200000E-03,-3.093030535E+00,-3.065358646E+00
+78.202500E-03,-3.092730497E+00,-3.066129541E+00
+78.205000E-03,-3.092167493E+00,-3.065599682E+00
+78.207500E-03,-3.093145573E+00,-3.065997129E+00
+78.210000E-03,-3.092441484E+00,-3.065686416E+00
+78.212500E-03,-3.092609755E+00,-3.065863660E+00
+78.215000E-03,-3.091872780E+00,-3.066184486E+00
+78.217500E-03,-3.092863403E+00,-3.066184909E+00
+78.220000E-03,-3.092392046E+00,-3.066839604E+00
+78.222500E-03,-3.091912888E+00,-3.066683826E+00
+78.225000E-03,-3.093244641E+00,-3.066604666E+00
+78.227500E-03,-3.092757491E+00,-3.066355207E+00
+78.230000E-03,-3.091688336E+00,-3.066332264E+00
+78.232500E-03,-3.092103219E+00,-3.067111159E+00
+78.235000E-03,-3.092371131E+00,-3.065785976E+00
+78.237500E-03,-3.093140652E+00,-3.066760444E+00
+78.240000E-03,-3.092991186E+00,-3.066277317E+00
+78.242500E-03,-3.093159070E+00,-3.066332264E+00
+78.245000E-03,-3.093193669E+00,-3.066394789E+00
+78.247500E-03,-3.092687713E+00,-3.065546859E+00
+78.250000E-03,-3.093068382E+00,-3.066136688E+00
+78.252500E-03,-3.092947822E+00,-3.066947378E+00
+78.255000E-03,-3.093210435E+00,-3.066261737E+00
+78.257500E-03,-3.091333874E+00,-3.067119375E+00
+78.260000E-03,-3.092442446E+00,-3.066813684E+00
+78.262500E-03,-3.091941791E+00,-3.066720643E+00
+78.265000E-03,-3.093588215E+00,-3.065958823E+00
+78.267500E-03,-3.092364287E+00,-3.066309111E+00
+78.270000E-03,-3.092401397E+00,-3.066450169E+00
+78.272500E-03,-3.092836224E+00,-3.066417729E+00
+78.275000E-03,-3.091766104E+00,-3.066839403E+00
+78.277500E-03,-3.093025400E+00,-3.066191420E+00
+78.280000E-03,-3.092777812E+00,-3.065811263E+00
+78.282500E-03,-3.092554043E+00,-3.066362991E+00
+78.285000E-03,-3.092505961E+00,-3.066073726E+00
+78.287500E-03,-3.092153814E+00,-3.066761086E+00
+78.290000E-03,-3.091774498E+00,-3.066939372E+00
+78.292500E-03,-3.091275778E+00,-3.066052293E+00
+78.295000E-03,-3.093291764E+00,-3.066845689E+00
+78.297500E-03,-3.091877693E+00,-3.066744432E+00
+78.300000E-03,-3.093069751E+00,-3.066682982E+00
+78.302500E-03,-3.093130927E+00,-3.066152472E+00
+78.305000E-03,-3.092299607E+00,-3.066497558E+00
+78.307500E-03,-3.093319511E+00,-3.066721712E+00
+78.310000E-03,-3.091649040E+00,-3.067538471E+00
+78.312500E-03,-3.093067219E+00,-3.066916867E+00
+78.315000E-03,-3.092919871E+00,-3.066947375E+00
+78.317500E-03,-3.092060993E+00,-3.066535426E+00
+78.320000E-03,-3.092708620E+00,-3.066628461E+00
+78.322500E-03,-3.092686732E+00,-3.066613533E+00
+78.325000E-03,-3.092188408E+00,-3.067188398E+00
+78.327500E-03,-3.093096729E+00,-3.066169564E+00
+78.330000E-03,-3.092716046E+00,-3.066721712E+00
+78.332500E-03,-3.091456161E+00,-3.066386570E+00
+78.335000E-03,-3.092518669E+00,-3.066356066E+00
+78.337500E-03,-3.092152643E+00,-3.066528074E+00
+78.340000E-03,-3.090629152E+00,-3.066580858E+00
+78.342500E-03,-3.092554434E+00,-3.067142750E+00
+78.345000E-03,-3.093095552E+00,-3.067095799E+00
+78.347500E-03,-3.092012529E+00,-3.067454090E+00
+78.350000E-03,-3.092081699E+00,-3.066135362E+00
+78.352500E-03,-3.092638462E+00,-3.066567023E+00
+78.355000E-03,-3.091990635E+00,-3.066721712E+00
+78.357500E-03,-3.092412351E+00,-3.066845680E+00
+78.360000E-03,-3.093033615E+00,-3.066167823E+00
+78.362500E-03,-3.092716046E+00,-3.067149885E+00
+78.365000E-03,-3.093572758E+00,-3.066986317E+00
+78.367500E-03,-3.092983185E+00,-3.066440653E+00
+78.370000E-03,-3.091484890E+00,-3.066986098E+00
+78.372500E-03,-3.091189809E+00,-3.066464239E+00
+78.375000E-03,-3.090608660E+00,-3.066527426E+00
+78.377500E-03,-3.093123690E+00,-3.067213073E+00
+78.380000E-03,-3.092356658E+00,-3.066933329E+00
+78.382500E-03,-3.092349424E+00,-3.066806732E+00
+78.385000E-03,-3.092061378E+00,-3.067343729E+00
+78.387500E-03,-3.091590021E+00,-3.067304784E+00
+78.390000E-03,-3.092041463E+00,-3.066364299E+00
+78.392500E-03,-3.091618956E+00,-3.066985876E+00
+78.395000E-03,-3.092081887E+00,-3.066776014E+00
+78.397500E-03,-3.092166905E+00,-3.066697904E+00
+78.400000E-03,-3.092433843E+00,-3.066879033E+00
+78.402500E-03,-3.092624987E+00,-3.066278403E+00
+78.405000E-03,-3.092041068E+00,-3.067126957E+00
+78.407500E-03,-3.092970707E+00,-3.066168255E+00
+78.410000E-03,-3.092004696E+00,-3.066247911E+00
+78.412500E-03,-3.092362292E+00,-3.066215209E+00
+78.415000E-03,-3.093031631E+00,-3.067500606E+00
+78.417500E-03,-3.093524093E+00,-3.067056415E+00
+78.420000E-03,-3.092849315E+00,-3.066255481E+00
+78.422500E-03,-3.092371123E+00,-3.066908868E+00
+78.425000E-03,-3.092891926E+00,-3.067190820E+00
+78.427500E-03,-3.092652930E+00,-3.066622007E+00
+78.430000E-03,-3.092774130E+00,-3.067010124E+00
+78.432500E-03,-3.092559469E+00,-3.066269731E+00
+78.435000E-03,-3.091745793E+00,-3.067343717E+00
+78.437500E-03,-3.092366694E+00,-3.067305216E+00
+78.440000E-03,-3.092576346E+00,-3.067305882E+00
+78.442500E-03,-3.093108610E+00,-3.066783801E+00
+78.445000E-03,-3.092463383E+00,-3.067017914E+00
+78.447500E-03,-3.092364287E+00,-3.066986758E+00
+78.450000E-03,-3.093312427E+00,-3.066333378E+00
+78.452500E-03,-3.091718661E+00,-3.067265824E+00
+78.455000E-03,-3.092456550E+00,-3.065817525E+00
+78.457500E-03,-3.092863180E+00,-3.066495163E+00
+78.460000E-03,-3.091913835E+00,-3.066417720E+00
+78.462500E-03,-3.092258961E+00,-3.066020930E+00
+78.465000E-03,-3.092758459E+00,-3.066083688E+00
+78.467500E-03,-3.091822377E+00,-3.066363867E+00
+78.470000E-03,-3.091943187E+00,-3.067126513E+00
+78.472500E-03,-3.091886502E+00,-3.066285754E+00
+78.475000E-03,-3.092047098E+00,-3.067110039E+00
+78.477500E-03,-3.092188408E+00,-3.066933581E+00
+78.480000E-03,-3.092210323E+00,-3.066496505E+00
+78.482500E-03,-3.092604091E+00,-3.067382651E+00
+78.485000E-03,-3.092857763E+00,-3.066370087E+00
+78.487500E-03,-3.091908623E+00,-3.066720589E+00
+78.490000E-03,-3.092138756E+00,-3.067041283E+00
+78.492500E-03,-3.091914645E+00,-3.067118498E+00
+78.495000E-03,-3.092490108E+00,-3.066777134E+00
+78.497500E-03,-3.092307600E+00,-3.066589749E+00
+78.500000E-03,-3.092539354E+00,-3.066332264E+00
+78.502500E-03,-3.093048123E+00,-3.066168471E+00
+78.505000E-03,-3.092315855E+00,-3.067554227E+00
+78.507500E-03,-3.092906810E+00,-3.066814954E+00
+78.510000E-03,-3.092134775E+00,-3.067343699E+00
+78.512500E-03,-3.093454943E+00,-3.066917564E+00
+78.515000E-03,-3.091535564E+00,-3.067143218E+00
+78.517500E-03,-3.092862356E+00,-3.066962717E+00
+78.520000E-03,-3.092090324E+00,-3.066667415E+00
+78.522500E-03,-3.092158020E+00,-3.066588621E+00
+78.525000E-03,-3.091240499E+00,-3.066954927E+00
+78.527500E-03,-3.092491534E+00,-3.067064199E+00
+78.530000E-03,-3.092934750E+00,-3.066558597E+00
+78.532500E-03,-3.092794866E+00,-3.066885733E+00
+78.535000E-03,-3.091962668E+00,-3.067111159E+00
+78.537500E-03,-3.094158667E+00,-3.066176939E+00
+78.540000E-03,-3.092798828E+00,-3.066612893E+00
+78.542500E-03,-3.092249058E+00,-3.067196383E+00
+78.545000E-03,-3.092582788E+00,-3.066745306E+00
+78.547500E-03,-3.092871436E+00,-3.066736835E+00
+78.550000E-03,-3.091591856E+00,-3.067267165E+00
+78.552500E-03,-3.092540167E+00,-3.067415838E+00
+78.555000E-03,-3.091660770E+00,-3.067781691E+00
+78.557500E-03,-3.092188408E+00,-3.067507712E+00
+78.560000E-03,-3.092625206E+00,-3.067695330E+00
+78.562500E-03,-3.092890896E+00,-3.067500378E+00
+78.565000E-03,-3.092208071E+00,-3.067664402E+00
+78.567500E-03,-3.092139987E+00,-3.067102685E+00
+78.570000E-03,-3.091982737E+00,-3.067492360E+00
+78.572500E-03,-3.093243684E+00,-3.068052250E+00
+78.575000E-03,-3.092856543E+00,-3.068201154E+00
+78.577500E-03,-3.094233784E+00,-3.066737747E+00
+78.580000E-03,-3.092364287E+00,-3.067570020E+00
+78.582500E-03,-3.092257725E+00,-3.067251589E+00
+78.585000E-03,-3.091956868E+00,-3.067429131E+00
+78.587500E-03,-3.092540167E+00,-3.067071526E+00
+78.590000E-03,-3.091836649E+00,-3.066815638E+00
+78.592500E-03,-3.092791982E+00,-3.066637640E+00
+78.595000E-03,-3.092554030E+00,-3.066198934E+00
+78.597500E-03,-3.092440429E+00,-3.066370060E+00
+78.600000E-03,-3.092891926E+00,-3.067266478E+00
+78.602500E-03,-3.091676294E+00,-3.066899248E+00
+78.605000E-03,-3.092413741E+00,-3.067701508E+00
+78.607500E-03,-3.093110432E+00,-3.067305882E+00
+78.610000E-03,-3.092850963E+00,-3.066729270E+00
+78.612500E-03,-3.092083505E+00,-3.066644283E+00
+78.615000E-03,-3.092174962E+00,-3.067041289E+00
+78.617500E-03,-3.093517431E+00,-3.067283900E+00
+78.620000E-03,-3.090536184E+00,-3.066784254E+00
+78.622500E-03,-3.091598288E+00,-3.066778082E+00
+78.625000E-03,-3.092188199E+00,-3.066916435E+00
